time,PEN_UTCI,ORI_UTCI,N_UTCI,NE_UTCI,CEN_UTCI,OCC_UTCI
2019-06-28 00:00:00,25.50017280000003,8.809362100000044,22.207616700000017,16.87021520000002,7.862820700000043,19.783939000000032
2019-06-28 01:00:00,25.177440000000047,9.313679400000012,20.746914500000003,16.659805600000027,8.900046400000008,19.602762299999995
2019-06-28 02:00:00,25.281015000000025,9.59944790000003,19.46659950000003,16.349619800000028,9.57475050000005,19.3185838
2019-06-28 03:00:00,25.368652200000042,8.566897100000006,18.38742030000003,15.97649720000004,9.517178300000012,18.257285200000013
2019-06-28 04:00:00,25.44675000000001,7.026127700000018,18.052116400000045,15.538740700000005,9.440147800000034,17.51748550000002
2019-06-28 05:00:00,25.171557500000006,5.827105200000005,17.700201900000025,15.243870200000003,9.397937300000024,16.278861300000017
2019-06-28 06:00:00,27.25640580000004,5.342881599999998,17.0946151,15.010560999999996,9.132395900000006,14.631756300000006
2019-06-28 07:00:00,32.019562500000006,8.204686000000038,20.814000600000043,21.868649000000005,10.183514900000034,15.867388900000037
2019-06-28 08:00:00,34.11491890000002,14.885874400000034,25.820820700000013,26.302829400000007,15.738582199999996,20.927607100000046
2019-06-28 09:00:00,36.054291800000044,20.343173200000024,29.74466990000002,28.197032400000012,20.409726000000035,23.399626600000033
2019-06-28 10:00:00,36.954100100000005,23.86263740000004,33.40704850000003,28.489198200000033,22.093375000000037,25.777741100000014
2019-06-28 11:00:00,37.281897500000014,25.475378500000033,36.14619980000003,28.64736590000001,21.605435200000045,27.546734200000003
2019-06-28 12:00:00,37.62399430000005,24.78399440000004,38.02093500000001,28.81799460000002,20.987282300000004,29.16828750000002
2019-06-28 13:00:00,37.61224580000004,24.464943100000028,38.65930880000002,28.71800730000001,23.941339500000026,29.664921600000014
2019-06-28 14:00:00,35.916532200000006,25.40850830000005,39.798833100000024,28.27989260000004,24.356739100000027,30.5771522
2019-06-28 15:00:00,33.678466600000036,25.293106899999998,40.971590700000036,29.080217900000036,22.104850200000044,30.97067100000004
2019-06-28 16:00:00,33.154538900000034,26.26074090000003,40.16523480000001,28.80719350000004,20.07396700000004,32.05514320000003
